id,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown
1602,0,0,9,0,2,100,71,70,86,80,91,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1603,0,0,3,1,1,100,80,88,81,93,93,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1606,0,0,5,0,35,86,86,100,86,94,87,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1608,0,0,7,0,5,78,68,56,50,76,67,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1609,0,0,3,0,24,91,69,82,87,100,93,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1610,0,0,0,0,5,73,100,78,77,71,61,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,0,0,6,0,3,99,66,81,69,82,73,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1612,1,0,6,0,5,88,82,99,65,83,65,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1613,0,0,1,0,33,100,82,85,68,97,81,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1614,1,0,2,0,15,100,62,84,66,88,90,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1615,0,1,5,0,32,99,61,76,95,79,78,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1616,1,0,0,1,14,81,99,85,72,67,78,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1617,1,0,3,0,47,90,86,98,97,99,96,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1618,0,0,4,0,6,67,88,89,90,78,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1619,1,0,5,1,3,68,91,78,63,90,95,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1620,1,0,1,1,42,93,90,93,89,92,93,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1621,1,0,1,0,22,94,95,80,60,89,93,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1622,0,0,7,0,1,88,96,74,90,82,70,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1623,0,0,1,1,21,75,93,66,63,68,91,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1624,1,0,4,0,50,99,89,87,90,87,90,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1626,0,0,4,0,31,73,95,78,79,84,89,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1627,0,0,6,0,5,64,61,76,100,93,61,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1628,1,0,1,1,25,76,87,98,88,94,86,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1629,0,0,2,0,22,91,93,82,81,95,91,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1631,0,0,5,0,26,90,92,95,85,93,69,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1632,1,0,9,0,3,93,83,61,95,70,93,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1633,1,1,7,0,12,61,99,66,99,100,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1635,0,0,4,1,18,91,72,69,88,92,61,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636,1,0,3,0,27,96,64,76,97,81,87,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,0,0,5,0,24,93,75,84,66,74,99,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1638,0,0,1,1,19,70,96,60,87,92,63,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1639,1,0,2,0,47,90,90,93,87,93,99,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1640,1,0,1,0,11,69,78,80,60,76,86,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1641,0,0,2,0,29,89,90,72,98,96,84,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,1,0,2,1,14,86,99,90,61,66,96,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1643,0,0,5,0,4,80,61,89,98,73,90,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,0,0,4,0,15,93,77,85,95,60,99,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1645,0,0,5,0,32,87,91,86,96,65,77,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1646,1,0,7,0,33,86,88,96,86,87,99,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1647,0,0,4,1,29,87,80,97,98,91,64,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1648,1,0,2,0,31,96,83,97,100,85,92,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1649,0,0,5,0,29,90,89,70,90,83,82,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1650,0,1,5,0,0,89,65,65,91,76,91,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1651,0,1,6,0,1,98,62,75,72,81,73,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1652,0,0,3,0,42,99,100,87,96,93,92,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1653,0,1,9,1,2,99,65,100,93,91,60,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1654,1,0,3,0,1,55,81,72,100,87,85,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1655,1,0,1,0,11,86,87,64,74,60,89,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1656,0,1,4,0,18,89,65,60,70,86,62,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1657,0,0,2,1,35,94,97,90,93,85,95,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1658,1,0,1,0,1,85,61,100,75,70,89,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1659,1,1,0,0,12,78,70,90,68,90,87,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1660,0,0,2,0,21,75,67,64,80,79,77,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1661,1,0,2,1,18,82,61,89,88,74,78,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1664,1,0,5,1,27,81,94,61,86,72,97,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1665,0,1,6,0,18,77,90,74,65,100,76,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1666,1,0,2,0,28,97,97,70,94,66,83,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1667,1,0,5,0,1,66,83,79,65,57,61,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1668,1,0,7,0,42,91,96,96,90,97,85,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1669,0,0,8,0,21,76,84,95,66,84,74,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,1,0,4,0,31,97,93,60,90,85,72,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1671,0,0,8,0,34,83,94,93,62,92,98,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1672,1,0,1,1,5,98,83,93,73,100,82,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1673,1,0,3,0,46,91,88,88,91,85,95,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1674,0,0,3,0,9,82,84,93,89,88,76,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1675,1,0,5,0,26,77,86,62,85,72,98,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1676,0,0,3,0,31,95,98,76,61,87,72,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677,1,0,4,0,27,80,76,71,62,92,99,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1,1,7,0,28,89,79,97,61,64,79,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1679,0,0,3,1,5,69,87,91,82,86,77,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1680,0,0,2,0,4,76,72,58,66,66,62,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1681,1,0,1,0,33,85,97,95,97,98,84,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1682,1,0,3,0,16,79,100,72,89,68,99,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1683,0,0,1,0,15,85,76,63,62,74,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1684,1,0,7,0,10,78,69,87,93,83,94,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1685,0,0,0,1,18,62,91,86,88,80,62,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1686,1,0,1,0,12,93,86,61,71,98,79,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1687,0,0,3,0,25,94,76,100,60,80,94,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1688,0,0,3,0,23,95,83,94,83,75,99,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1689,0,0,6,0,8,81,67,93,65,87,84,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1692,1,0,8,0,0,77,71,68,53,70,72,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1693,1,0,1,0,6,82,79,60,80,65,64,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1694,1,0,6,0,5,81,97,88,81,63,88,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,1,0,0,0,16,99,70,86,61,70,90,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1696,1,0,5,1,4,87,77,64,84,84,94,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1697,0,1,8,0,2,94,62,100,87,91,89,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1698,1,0,2,0,35,98,92,91,89,95,92,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1699,0,0,2,1,34,97,89,76,61,91,91,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1700,0,0,1,0,7,83,81,70,90,73,89,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1701,1,0,0,0,14,92,92,92,66,90,68,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1702,0,0,1,0,24,100,74,80,84,85,82,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1703,0,0,4,0,25,86,69,79,85,63,82,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1705,0,1,7,1,0,69,56,71,84,52,71,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1706,0,0,2,0,33,73,84,97,64,87,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,1,0,3,0,12,82,81,78,95,60,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1708,0,0,3,1,1,90,96,89,88,94,73,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,1,0,5,1,19,85,66,61,85,75,94,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1710,1,0,2,0,2,82,73,64,95,87,73,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1711,1,0,4,0,3,80,61,96,89,96,61,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1713,1,0,1,0,48,99,93,88,92,99,94,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1714,1,0,2,0,32,95,95,92,61,63,81,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1715,0,0,6,0,1,76,69,100,88,65,96,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1716,0,0,1,0,22,91,92,81,98,88,76,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1717,1,0,5,0,16,98,75,69,65,67,79,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1718,1,1,6,0,15,90,71,93,73,80,78,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1719,1,0,3,1,26,85,68,73,94,88,86,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1720,1,0,5,0,46,100,97,94,87,89,91,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1721,1,1,4,0,31,77,81,80,95,80,74,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,0,0,9,0,5,53,87,60,94,93,65,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1724,1,0,6,0,21,79,74,78,97,87,85,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,0,0,2,0,26,85,89,72,80,99,94,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1726,0,0,1,0,3,99,85,60,81,75,78,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,0,0,1,1,11,99,91,73,77,81,75,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1728,1,0,6,0,5,65,68,74,50,98,60,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729,0,0,8,1,19,94,83,72,63,65,63,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1730,0,1,7,0,3,73,52,89,85,74,66,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,5,0,15,85,76,61,93,98,87,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1732,1,0,4,0,32,87,82,74,77,100,93,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1733,1,1,5,0,4,77,58,90,72,75,88,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1734,1,0,1,0,31,85,60,92,92,85,62,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,1,0,2,0,19,91,69,90,76,79,80,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1736,0,0,1,0,16,86,96,83,78,71,78,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1737,1,0,1,0,29,78,80,72,65,90,99,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1738,1,0,3,0,26,71,92,92,96,81,81,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,1,1,4,0,27,72,85,92,83,84,96,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1740,1,0,3,0,35,88,92,88,100,89,94,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1741,0,0,5,0,26,68,100,94,69,93,64,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1742,0,1,2,0,28,81,75,94,93,87,77,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1743,1,1,1,0,32,92,69,92,91,82,89,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1744,1,0,0,0,33,84,64,82,81,85,84,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,0,0,2,1,18,89,60,82,90,96,67,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1746,1,0,1,0,18,94,66,84,92,71,81,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1747,0,0,1,1,9,64,89,91,99,60,98,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1748,1,1,5,0,25,81,88,85,90,93,62,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1749,0,0,1,1,18,80,93,89,79,89,93,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1750,0,0,4,0,3,75,65,66,79,91,82,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1751,0,0,4,1,34,87,90,98,90,83,94,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1752,0,0,7,0,4,58,50,73,54,94,51,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1753,1,0,3,0,14,60,90,87,91,78,77,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1754,1,1,5,0,8,91,70,88,68,88,63,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1755,0,0,3,0,35,95,97,89,97,99,85,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,0,3,0,2,70,100,92,73,67,68,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,0,0,2,0,27,76,100,94,81,60,85,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1758,1,0,5,0,20,79,65,78,65,57,99,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,0,4,0,21,92,96,92,63,73,60,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1760,0,0,5,0,6,89,73,71,97,78,99,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1761,0,0,3,0,18,85,95,77,71,75,95,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1762,0,0,2,0,7,92,66,88,91,61,84,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1763,0,0,2,0,24,87,63,79,81,95,75,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1764,1,0,5,0,21,77,77,97,66,87,73,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,0,1,0,0,34,91,85,81,93,100,87,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1767,0,0,7,1,0,76,96,89,83,78,54,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1768,1,0,4,0,17,86,70,94,96,74,67,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1769,0,0,5,0,10,81,77,88,92,65,92,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1770,0,0,4,1,35,98,88,88,89,90,90,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1771,1,0,3,0,27,88,67,96,70,66,76,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1772,1,0,2,1,30,85,83,94,100,89,68,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,1,0,2,0,35,90,89,96,94,100,88,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1774,0,1,5,0,5,97,83,93,67,85,63,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1775,0,0,6,1,10,78,84,71,93,78,78,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1776,0,1,8,0,1,53,98,90,81,61,65,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1778,1,1,3,0,30,97,88,94,75,66,91,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1779,1,0,4,0,3,88,100,58,59,96,64,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1780,1,0,3,1,18,98,67,80,68,80,88,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1781,0,1,8,1,0,92,78,78,85,94,94,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1782,1,1,5,0,15,92,92,74,96,95,77,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783,0,1,3,0,43,86,99,87,88,99,89,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1784,1,0,5,0,16,91,69,97,76,97,81,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786,1,0,2,0,2,82,75,93,67,69,65,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1787,0,0,1,0,34,99,81,92,86,65,99,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1788,1,1,2,0,34,95,90,65,84,86,88,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1789,1,0,3,0,18,100,93,99,65,72,79,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1790,0,0,5,1,21,79,86,84,84,63,82,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1791,1,1,3,1,3,80,95,96,96,94,84,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1792,0,0,4,0,31,93,81,88,90,89,95,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1793,0,0,5,1,17,95,75,79,79,93,85,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1794,0,0,0,0,10,81,92,76,81,73,92,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1795,0,0,1,0,5,75,88,63,64,84,74,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1796,1,0,4,0,8,80,69,70,60,71,60,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1798,0,0,3,0,30,95,94,82,87,93,93,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1799,0,0,2,0,20,99,70,97,93,87,90,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,0,1,5,0,25,85,87,68,74,74,85,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1801,1,0,4,1,23,96,89,86,84,64,60,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1802,1,0,7,0,3,91,63,86,81,90,98,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1803,1,1,1,0,24,89,82,76,92,97,66,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1804,1,0,1,0,37,98,87,96,89,100,85,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1805,1,0,2,0,28,100,82,72,97,74,75,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1806,0,0,2,0,5,75,71,68,91,79,62,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1807,0,0,3,0,6,74,63,74,63,78,90,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1808,0,0,7,0,40,85,99,87,85,91,88,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1809,1,0,3,1,35,86,87,97,92,85,99,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1810,1,0,4,1,34,91,71,99,96,85,79,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1811,1,0,2,0,24,90,76,100,73,90,64,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1812,0,0,6,0,35,91,91,92,95,98,91,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,0,1,6,0,0,80,83,93,81,95,87,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1814,1,0,1,0,35,95,89,92,87,95,86,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1815,1,0,5,1,18,94,97,69,81,100,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1816,0,1,1,1,1,54,55,50,100,77,61,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1817,1,0,2,0,16,87,80,85,60,96,81,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1818,1,0,5,0,28,100,75,72,79,61,94,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1819,1,0,3,0,14,93,99,72,79,83,87,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1820,1,0,3,0,25,99,70,89,86,92,65,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1821,0,0,2,0,16,99,99,90,63,63,77,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,0,4,0,28,76,80,89,74,61,86,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,1,0,0,0,15,92,100,83,74,73,66,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1825,1,0,2,0,34,89,97,77,90,93,87,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1826,1,0,2,0,27,97,81,71,77,90,86,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1827,0,1,4,0,28,99,63,97,90,99,99,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1828,1,0,3,0,33,100,63,96,95,92,76,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,0,0,5,0,12,86,87,72,66,94,78,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1830,1,0,0,0,27,77,99,94,81,80,87,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1831,0,0,1,0,15,86,96,67,76,74,66,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1832,0,0,1,1,3,75,64,98,65,88,65,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1833,1,0,2,0,26,94,93,92,67,61,85,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1834,0,0,1,0,35,94,88,87,97,93,86,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1835,1,0,1,0,20,89,92,75,85,65,81,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1836,0,0,3,0,14,89,73,96,84,96,98,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,0,0,2,1,24,89,82,83,62,66,86,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1838,1,0,2,0,8,81,78,82,83,63,85,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1839,0,0,3,0,19,93,73,67,100,63,92,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1841,0,0,2,0,29,97,86,72,81,85,70,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1842,1,0,1,0,14,78,66,92,61,98,76,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1844,1,0,0,0,29,86,95,61,96,89,99,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1845,0,0,1,0,2,87,78,74,75,95,69,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,0,0,6,0,25,81,82,69,94,88,95,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1847,0,0,0,0,6,83,73,83,66,93,68,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1848,1,0,2,1,11,81,85,91,94,97,93,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1849,1,0,1,1,4,65,95,89,96,78,85,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1850,1,0,2,0,33,83,91,76,71,82,82,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1851,0,0,3,1,22,98,79,87,86,98,85,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1852,0,0,0,0,34,83,84,91,84,85,91,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1853,1,0,1,0,22,85,60,85,76,90,75,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1855,1,0,1,0,11,86,82,60,65,83,69,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1856,1,0,1,0,12,83,87,87,80,81,79,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1857,0,0,2,0,35,92,92,99,87,100,88,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1858,0,0,0,0,6,91,66,91,62,70,87,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1859,1,0,9,1,0,53,95,87,60,68,74,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1860,1,0,2,1,26,73,85,80,64,69,95,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1861,1,0,0,0,19,97,95,91,97,96,90,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1862,0,0,0,0,3,91,97,72,62,86,78,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1863,1,0,1,0,14,91,65,75,60,93,79,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1864,1,0,9,0,12,81,72,87,84,97,94,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
