gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,chemistry_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Scientist,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown,career_Writer
1,0,1,0,2,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,5,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,32,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,0,18,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,7,0,27,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,0,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,9,0,1,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,31,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,2,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,0,2,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,6,0,5,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,21,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,12,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,26,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,15,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,14,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,2,0,19,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,7,0,17,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3,1,9,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,5,1,14,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,3,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,9,1,22,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,10,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,36,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,0,34,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,32,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,28,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,4,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,21,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,4,0,28,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,35,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,35,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,1,16,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,20,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,27,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,14,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,35,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,2,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,3,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,32,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,6,1,33,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,1,24,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,1,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,21,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,6,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,15,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,12,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,6,0,1,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,14,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,26,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,31,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,4,0,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,28,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,19,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,23,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,19,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,33,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,1,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,0,35,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,3,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,2,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,5,1,16,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,38,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,3,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,11,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,4,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,43,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,47,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,9,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,6,0,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,0,5,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,26,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,3,0,25,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,9,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,27,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,19,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,31,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,4,1,26,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6,1,11,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,0,6,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,2,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,5,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,27,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,0,30,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,5,0,21,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,0,21,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,18,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,3,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,32,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,6,0,8,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,17,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,27,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,1,12,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,46,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,19,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,30,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,14,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,27,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
